step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
3,180,4533,34,-73.1225,158.068,3.84615e-05,0.0144615
3,180,5481,34,-72.9514,158.28,3.84615e-05,0.0144615
3,180,3623,36,-4.38852,138.823,3.84615e-05,0.0144615
3,180,2439,38,68.3954,123.488,3.84615e-05,0.0144615
3,180,3666,38,68.5391,123.609,3.84615e-05,0.0144615
3,180,3635,39,72.6557,-22.7449,3.84615e-05,0.0144615
3,180,5126,39,72.2537,-22.2963,3.84615e-05,0.0144615
3,180,2130,40,46.8962,-76.166,3.84615e-05,0.0144615
3,180,4639,40,46.6996,-75.6835,3.84615e-05,0.0144615
3,180,7156,45,-47.9355,104.393,3.84615e-05,0.0144615
3,180,7535,50,2.87148,-175.323,3.84615e-05,0.0144615
3,180,2247,52,46.8907,-107.296,3.84615e-05,0.0144615
3,180,4648,52,47.2879,-107.791,3.84615e-05,0.0144615
3,180,2163,53,48.0328,-57.4957,3.84615e-05,0.0144615
3,180,2286,56,-30.3473,29.8143,3.84615e-05,0.0144615
3,180,7351,64,28.0062,-146.91,3.84615e-05,0.0144615
3,180,3860,66,50.9823,-56.7239,3.84615e-05,0.0144615
3,180,4033,69,-27.5106,32.3117,3.84615e-05,0.0144615
3,180,6331,69,-27.8942,32.5543,3.84615e-05,0.0144615
3,180,7883,69,-28.5156,32.5165,3.84615e-05,0.0144615
3,180,2824,71,-67.3094,88.1002,3.84615e-05,0.0144615
3,180,5470,71,-67.4644,87.0412,3.84615e-05,0.0144615
3,180,2350,76,70.4174,-84.7539,3.84615e-05,0.0144615
3,180,3632,78,28.6169,24.655,3.84615e-05,0.0144615
3,180,3626,79,-5.89273,31.7032,3.84615e-05,0.0144615
3,180,5233,79,-5.68978,31.2076,3.84615e-05,0.0144615
3,180,2205,83,47.3146,-100.99,3.84615e-05,0.0144615
3,180,6657,83,47.4855,-100.469,3.84615e-05,0.0144615
3,180,7472,91,48.4199,-15.5526,3.84615e-05,0.0144615
3,180,4903,95,-34.8483,118.217,3.84615e-05,0.0144615
3,180,3964,99,18.2278,-98.8511,3.84615e-05,0.0144615
3,180,4627,99,18.2795,-98.2415,3.84615e-05,0.0144615
3,180,6296,99,18.6994,-98.5904,3.84615e-05,0.0144615
3,180,2397,101,71.2231,68.0609,3.84615e-05,0.0144615
3,180,7289,101,70.7777,66.9765,3.84615e-05,0.0144615
3,180,3283,102,37.8582,80.9801,3.84615e-05,0.0144615
3,180,6217,102,38.17,81.3556,3.84615e-05,0.0144615
3,180,2635,106,-73.8272,-95.3005,3.84615e-05,0.0144615
3,180,3536,112,53.4151,-0.225235,3.84615e-05,0.0144615
3,180,5022,112,53.7714,-0.0136719,3.84615e-05,0.0144615
3,180,3151,113,40.752,55.3703,3.84615e-05,0.0144615
3,180,2146,114,22.0514,88.8207,3.84615e-05,0.0144615
3,180,2196,116,-33.6357,141.447,3.84615e-05,0.0144615
3,180,3605,116,-34.2857,141.393,3.84615e-05,0.0144615
3,180,6405,116,-34.236,141.734,3.84615e-05,0.0144615
3,180,2536,120,-42.908,-67.6933,3.84615e-05,0.0144615
3,180,2785,126,8.98334,125.125,3.84615e-05,0.0144615
3,180,5767,126,8.7845,125.847,3.84615e-05,0.0144615
3,180,6501,126,8.92118,125.462,3.84615e-05,0.0144615
3,180,2848,127,-26.6509,128.789,3.84615e-05,0.0144615
3,180,2635,129,-73.8272,-95.3005,3.84615e-05,0.0144615
3,180,2154,135,25.7067,-13.4726,3.84615e-05,0.0144615
3,180,3080,136,48.4074,29.7178,3.84615e-05,0.0144615
3,180,4809,136,48.3878,29.1543,3.84615e-05,0.0144615
3,180,2853,137,50.7522,79.6156,3.84615e-05,0.0144615
3,180,3570,137,50.823,79.6401,3.84615e-05,0.0144615
3,180,2054,139,-4.34273,140.574,3.84615e-05,0.0144615
3,180,4533,143,-73.1225,158.068,3.84615e-05,0.0144615
3,180,5481,143,-72.9514,158.28,3.84615e-05,0.0144615
3,180,7315,147,34.343,-15.4236,3.84615e-05,0.0144615
3,180,3635,148,72.6557,-22.7449,3.84615e-05,0.0144615
3,180,5126,148,72.2537,-22.2963,3.84615e-05,0.0144615
3,180,2327,151,18.025,11.0664,3.84615e-05,0.0144615
3,180,5946,152,33.6798,42.1028,3.84615e-05,0.0144615
3,180,6633,152,33.659,42.0409,3.84615e-05,0.0144615
3,180,2218,154,34.1543,133.608,3.84615e-05,0.0144615
3,180,6553,154,34.2426,133.658,3.84615e-05,0.0144615
3,180,2238,162,-7.82579,13.2911,3.84615e-05,0.0144615
3,180,2688,163,21.3551,34.4177,3.84615e-05,0.0144615
3,180,2148,165,41.972,123.032,3.84615e-05,0.0144615
3,180,7163,166,28.458,165.758,3.84615e-05,0.0144615
3,180,7631,166,28.1318,165.818,3.84615e-05,0.0144615
3,180,2265,171,-2.33527,34.0146,3.84615e-05,0.0144615
3,180,2605,179,-71.2584,20.3855,3.84615e-05,0.0144615
3,180,6680,179,-71.5861,21.5415,3.84615e-05,0.0144615
3,180,2303,182,33.7134,64.1847,3.84615e-05,0.0144615
3,180,3015,182,33.6878,64.7177,3.84615e-05,0.0144615
3,180,7594,186,-1.89011,-132.224,3.84615e-05,0.0144615
3,180,3499,191,-72.0819,-61.9867,3.84615e-05,0.0144615
3,180,5762,195,39.0987,81.7657,3.84615e-05,0.0144615
3,180,2248,197,62.2735,-143.438,3.84615e-05,0.0144615
3,180,7176,198,29.2511,-118.068,3.84615e-05,0.0144615
4,240,6925,3,-41.7188,68.0504,3.84615e-05,0.0180769
4,240,2990,5,27.2002,98.1394,3.84615e-05,0.0180769
4,240,6039,5,27.054,98.4198,3.84615e-05,0.0180769
4,240,3565,11,34.6715,136.208,3.84615e-05,0.0180769
4,240,6502,11,34.9062,136.261,3.84615e-05,0.0180769
4,240,3314,15,-10.6801,-70.3862,3.84615e-05,0.0180769
4,240,2250,20,-16.4612,-57.2785,3.84615e-05,0.0180769
4,240,2297,22,-76.8797,38.4713,3.84615e-05,0.0180769
4,240,4197,24,-20.5579,119.161,3.84615e-05,0.0180769
4,240,3565,37,34.6715,136.208,3.84615e-05,0.0180769
4,240,6502,37,34.9062,136.261,3.84615e-05,0.0180769
4,240,4695,38,70.4767,130.307,3.84615e-05,0.0180769
4,240,5724,38,70.7547,129.991,3.84615e-05,0.0180769
4,240,2181,40,41.7071,-73.677,3.84615e-05,0.0180769
4,240,7733,42,-8.74885,-10.6801,3.84615e-05,0.0180769
4,240,6830,43,-35.7015,8.73509,3.84615e-05,0.0180769
4,240,2173,46,-18.6086,139.152,3.84615e-05,0.0180769
4,240,2640,52,54.1696,-104.736,3.84615e-05,0.0180769
