step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
4,240,134,13,41.1593,-102.302,0.000384615,0.0793462
4,240,214,13,40.7377,-102.103,0.000384615,0.0793462
4,240,254,13,41.1612,-102.702,0.000384615,0.0793462
4,240,454,13,41.2591,-102.301,0.000384615,0.0793462
4,240,494,13,40.88,-102.288,0.000384615,0.0793462
4,240,734,13,41.4228,-102.431,0.000384615,0.0793462
4,240,774,13,40.761,-102.346,0.000384615,0.0793462
4,240,974,13,41.22,-101.633,0.000384615,0.0793462
4,240,1294,13,41.1138,-102.776,0.000384615,0.0793462
4,240,1614,13,41.3164,-101.886,0.000384615,0.0793462
4,240,448,15,-10.1141,-46.4795,0.000384615,0.0793462
4,240,3273,15,-9.8381,-46.4653,3.84615e-05,0.0793462
4,240,3448,15,-9.80078,-46.8344,3.84615e-05,0.0793462
4,240,6861,24,-15.5922,152.829,3.84615e-05,0.0793462
4,240,7441,25,18.7914,164.633,3.84615e-05,0.0793462
4,240,7257,28,51.5303,-37.1497,3.84615e-05,0.0793462
4,240,3038,30,30.1992,20.9462,3.84615e-05,0.0793462
4,240,2238,31,-7.82579,13.2911,3.84615e-05,0.0793462
4,240,7530,35,-31.929,-162.477,3.84615e-05,0.0793462
4,240,1959,39,64.6256,30.1353,0.000384615,0.0793462
4,240,3295,40,36.8353,9.88887,3.84615e-05,0.0793462
4,240,201,41,13.7954,35.4166,0.000384615,0.0793462
4,240,321,41,13.6977,35.0264,0.000384615,0.0793462
4,240,1481,41,14.0093,35.1483,0.000384615,0.0793462
4,240,7891,44,-49.5162,138.91,3.84615e-05,0.0793462
4,240,7407,45,-41.7293,-168.536,3.84615e-05,0.0793462
4,240,7892,49,49.8238,-42.8947,3.84615e-05,0.0793462
4,240,4568,50,14.9734,-83.8149,3.84615e-05,0.0793462
4,240,624,52,47.7674,-1.83768,0.000384615,0.0793462
4,240,824,52,48.6213,-2.49196,0.000384615,0.0793462
4,240,1144,52,48.6069,-2.26971,0.000384615,0.0793462
4,240,1344,52,47.7486,-1.75281,0.000384615,0.0793462
4,240,1864,52,48.1552,-2.30309,0.000384615,0.0793462
4,240,1229,53,33.7499,46.6791,0.000384615,0.0793462
4,240,1749,53,34.1677,47.1581,0.000384615,0.0793462
4,240,2710,53,34.0515,46.4415,3.84615e-05,0.0793462
4,240,7137,55,-13.8264,102.745,3.84615e-05,0.0793462
4,240,7626,56,-41.7466,125.887,3.84615e-05,0.0793462
4,240,7231,57,-55.8856,179.514,3.84615e-05,0.0793462
4,240,7149,59,-10.3968,-105.971,3.84615e-05,0.0793462
4,240,6974,61,-49.2984,-103.44,3.84615e-05,0.0793462
4,240,7161,64,31.8181,-25.1656,3.84615e-05,0.0793462
4,240,1484,68,-4.95684,127.586,0.000384615,0.0793462
4,240,6811,72,-45.4181,-38.9035,3.84615e-05,0.0793462
4,240,142,77,46.4065,137.877,0.000384615,0.0793462
4,240,342,77,46.8912,138.174,0.000384615,0.0793462
4,240,382,77,47.2071,138.022,0.000384615,0.0793462
